CustomerID,Tenure,MonthlyCharges,TotalCharges,Usage,Complaints,ContractType,PaymentMethod,CustomerServiceCalls,Age,Churn
766,44,89.2532431537108,6907.152589122898,112.83229152602753,4,Month-to-Month,Mailed Check,1,67,0
767,5,33.443512940812184,4659.224950864461,105.89907494075135,5,One Year,Credit Card,6,18,1
768,70,49.93955883716812,7136.201798148555,396.2698838106684,2,Two Year,Credit Card,0,68,0
769,26,55.87155254170135,4815.867264964063,93.45364822505908,1,One Year,Mailed Check,2,33,1
770,68,100.4437207679505,6500.27261068165,33.32991491165305,7,Month-to-Month,Bank Transfer,5,56,1
771,19,47.875987241455306,3494.4195705056686,499.2804032928143,1,Month-to-Month,Mailed Check,8,32,0
772,20,41.070496386720315,6023.893457177323,12.408605722574572,4,Two Year,Mailed Check,9,50,1
773,12,115.74480190380962,7313.027588429863,417.6220300794328,1,Month-to-Month,Bank Transfer,1,40,1
774,47,20.88632851134689,4619.7714134054295,182.6834207753264,4,Two Year,Credit Card,6,70,0
775,1,119.78208556819781,1528.2026894427984,420.80772987890765,2,Two Year,Electronic,3,58,1
776,14,87.68212988573956,2223.5011587385657,277.3102456055725,1,Month-to-Month,Mailed Check,1,51,0
777,64,102.84692994491171,1669.2921574895056,450.81561474318005,5,Two Year,Credit Card,2,34,1
778,38,49.46193963461931,2050.17051800629,463.09649320731336,5,Month-to-Month,Mailed Check,5,42,0
779,37,21.431527766705997,2520.682049873187,4.549090640387998,0,Two Year,Electronic,9,73,1
780,11,93.78695185615301,4485.556915350189,37.70608799639413,4,Month-to-Month,Bank Transfer,8,59,1
781,3,103.41445970006758,4745.133872764279,125.17936478542774,1,Month-to-Month,Credit Card,7,23,1
782,33,94.04761319535191,3469.3480032107027,334.6577081817508,5,One Year,Electronic,9,48,1
783,6,34.28502873008386,4961.8241605846,444.136098255753,6,One Year,Mailed Check,8,22,1
784,50,95.34279222569691,744.4419123297907,229.97097564698137,2,Month-to-Month,Electronic,3,57,1
785,10,96.8922782107641,793.5270727594637,303.4865581371327,7,One Year,Credit Card,3,57,0
786,5,85.85405156700548,1457.4527368255017,94.24992639778057,2,Month-to-Month,Bank Transfer,8,47,0
787,23,96.61159327955862,4192.812234518724,402.4834169408427,6,Month-to-Month,Mailed Check,7,22,0
788,10,104.59214396777321,1790.5579617166773,483.66405567673485,6,Month-to-Month,Bank Transfer,1,29,0
789,44,81.36041142374584,2337.946787591361,134.29946645729873,0,Month-to-Month,Bank Transfer,7,24,0
790,2,28.860471396967906,3262.4714057666533,247.41297580027316,2,Month-to-Month,Electronic,0,62,0
791,13,68.7627809667211,6513.742379682,43.0580552531869,2,Month-to-Month,Electronic,8,30,0
792,40,27.764933467160507,209.51087371159494,279.5683282314842,1,Month-to-Month,Credit Card,8,66,1
793,2,60.75430310324308,5230.092679869317,251.39172092334027,4,Month-to-Month,Credit Card,7,21,0
794,65,60.71064891256276,5384.124595221414,72.2182420775388,3,Month-to-Month,Bank Transfer,4,67,0
795,63,26.600984414024158,6409.380664817429,221.03310655903752,7,Two Year,Credit Card,4,59,0
796,17,54.88205339694793,7468.748218576474,167.05232604328162,2,Month-to-Month,Bank Transfer,2,20,1
797,9,31.099809879131485,259.08900669938964,260.9154376525947,7,Two Year,Mailed Check,4,29,1
798,15,100.82352100092221,1314.891273554408,292.8271677143996,7,One Year,Bank Transfer,3,18,0
799,24,114.76880259644707,7100.753223042345,4.247789303604755,7,One Year,Credit Card,0,44,0
800,38,27.23164752579386,3722.2966412774213,380.5029914747777,2,One Year,Credit Card,8,60,1
801,35,115.51152072917014,4560.266047574361,356.5071459308704,3,Two Year,Bank Transfer,9,67,1
802,49,72.25765993367452,5337.914909412864,183.1431931032611,2,Month-to-Month,Electronic,3,30,1
803,69,49.956567795387386,5464.626175515536,26.46796778440913,1,One Year,Bank Transfer,2,34,0
804,62,27.68620752761635,7460.749186200414,377.4662698925252,1,One Year,Bank Transfer,5,25,0
805,60,70.06242680704179,7975.90039755219,477.5875802390662,3,One Year,Electronic,0,49,0
806,50,99.45155444907486,5789.243941354428,120.0757980110071,5,Two Year,Mailed Check,4,37,0
807,9,90.70864772666981,2369.0475527206913,161.76230686851895,2,Month-to-Month,Electronic,6,68,1
808,34,25.022601146397378,7050.043978125314,91.90644474090747,5,One Year,Credit Card,1,34,1
809,35,27.29018353679035,488.8452248720167,288.4680616724198,7,One Year,Electronic,9,51,0
810,1,60.28732826326371,1925.5387377085199,77.42069732372747,2,Month-to-Month,Credit Card,8,52,1
811,40,49.52904940479433,7189.347167963348,178.09697173068972,4,Month-to-Month,Credit Card,5,52,1
812,64,43.23843230560478,2123.9129640709043,348.5065069671315,2,One Year,Bank Transfer,1,55,0
813,22,48.10044989087136,1843.1433710118129,280.0579915046742,1,Two Year,Bank Transfer,7,59,0
814,60,100.34827432968846,1191.1898158079532,193.23128216396762,0,Month-to-Month,Mailed Check,7,41,0
815,64,112.92280536318539,6886.98288541064,210.12480090377096,6,Two Year,Credit Card,0,71,0
816,72,60.510269452756646,4050.460247609585,281.05544131161474,0,Month-to-Month,Bank Transfer,0,35,0
817,11,110.61110021324971,5431.656304127823,2.9323639435806514,0,Month-to-Month,Credit Card,0,67,1
818,14,52.1495701247882,1988.6244341927345,39.25493422680493,0,Month-to-Month,Mailed Check,3,63,1
819,60,67.64369863437916,6088.51932598861,440.6290338815058,6,Month-to-Month,Credit Card,3,65,0
820,30,42.60289978159997,6104.043805200578,38.93949454564538,5,Month-to-Month,Mailed Check,7,56,0
821,35,84.0476042175844,2569.524396775571,353.40179810525257,6,Month-to-Month,Mailed Check,0,50,1
822,37,117.89811151748088,3344.3928007812347,460.0190820545263,5,One Year,Mailed Check,9,66,1
823,5,80.34930960433786,1756.5531916985867,135.34180215086556,6,One Year,Bank Transfer,2,40,0
824,26,55.78140841135489,7814.832084250944,185.24571852975714,6,Month-to-Month,Electronic,0,42,0
825,62,84.78174459905284,5200.260358761452,284.46070292235817,2,Month-to-Month,Electronic,8,54,1
826,4,32.29206784653876,7482.896657652573,440.85448481929234,5,Month-to-Month,Bank Transfer,9,44,0
827,42,108.86590802653987,2496.745794670152,470.95279363021007,2,One Year,Credit Card,8,18,0
828,18,70.30839507798363,6276.938212675429,369.78162405563404,4,Month-to-Month,Bank Transfer,6,38,1
829,40,64.9349742039642,6150.283286689461,43.30988042734701,2,Month-to-Month,Credit Card,7,66,1
830,72,78.58647884535192,5564.079649745679,334.5770777674254,0,Two Year,Mailed Check,0,27,0
831,39,82.47838627894025,7728.5479046077235,205.15186093633102,3,Two Year,Bank Transfer,4,48,1
832,14,27.177580622651302,3209.0871552398926,235.35049974553078,3,Month-to-Month,Electronic,1,61,0
833,32,88.26172212234025,1132.6668563590827,24.57419517258852,1,Month-to-Month,Credit Card,0,42,1
834,51,44.19316803155296,5406.49998802808,95.53106967317909,1,Month-to-Month,Bank Transfer,2,37,1
835,38,91.39526325065899,5861.547423769929,395.25680376682385,7,One Year,Bank Transfer,6,74,1
836,23,102.25347943841967,4642.978530324636,226.9794165239299,2,One Year,Credit Card,0,19,1
837,63,100.39585075525203,1733.8613557538306,150.83112081557442,6,Month-to-Month,Mailed Check,1,72,0
838,15,75.2500967407889,4085.2019391879076,192.0095369824791,6,One Year,Mailed Check,1,65,1
839,25,72.01698923107512,2566.2989188961224,427.1997566628401,3,Month-to-Month,Mailed Check,3,32,1
840,17,34.28759613394117,3476.9855725168436,374.49950870247847,0,Month-to-Month,Mailed Check,2,45,0
841,66,97.53461504031355,5197.226749172845,136.1576985905414,5,Month-to-Month,Credit Card,2,30,1
842,53,47.14093804467144,5987.196467257593,58.750920106186655,0,Month-to-Month,Electronic,9,67,0
843,51,69.66954228179466,1934.5750581206107,125.99911082203586,7,Month-to-Month,Bank Transfer,4,69,1
844,39,48.42740929275167,3302.0703491109316,460.37822552736685,0,Month-to-Month,Bank Transfer,2,71,0
845,51,33.38283629996931,2226.3764108338705,290.7944189248777,2,Month-to-Month,Mailed Check,6,31,0
846,70,82.95576968917365,1669.189749508766,266.74010437239144,2,Month-to-Month,Credit Card,4,67,1
847,6,25.43320348229038,6288.759037967123,298.19679984623076,4,One Year,Electronic,3,19,0
848,67,94.86452341262,7283.09628605224,183.01413287325764,7,Month-to-Month,Electronic,2,51,1
849,7,51.75867952611166,3024.834266908156,403.5535101597564,0,Month-to-Month,Bank Transfer,3,52,0
850,51,20.01346930044853,6035.103502552758,261.6431246501249,6,One Year,Mailed Check,1,54,1
851,72,71.11291392372297,7186.262785978847,58.37395138439777,6,One Year,Bank Transfer,0,42,0
852,42,24.685190852760314,6784.3812631888295,64.53256241453148,7,Two Year,Bank Transfer,2,65,1
853,64,47.616955782089946,1544.2257694598848,268.4295732513092,0,Month-to-Month,Electronic,1,71,0
854,15,90.69764874557161,7654.705863955554,468.28510903541957,2,Month-to-Month,Credit Card,0,32,0
855,29,26.268962162186586,3075.7438793927536,154.17606083809937,2,One Year,Electronic,0,29,0
856,33,103.93384923560023,2780.001223273307,434.77058442960913,4,One Year,Bank Transfer,1,26,1
857,27,20.38199226585831,593.2074854944647,382.04779328943965,4,Month-to-Month,Mailed Check,8,48,1
858,36,44.682386920190226,3940.7718674285757,123.90622145345343,1,Two Year,Mailed Check,4,31,1
859,29,94.09040561520715,961.2075635633367,18.170374158121227,7,Month-to-Month,Credit Card,8,46,1
860,38,51.62701497293068,2063.4645853266657,50.92363257119137,3,Two Year,Credit Card,7,70,1
861,57,30.189238806601352,2603.846711961523,364.2469669237201,0,Two Year,Credit Card,5,65,0
862,27,56.02339188004279,6489.727955584304,99.83486902032335,7,One Year,Bank Transfer,0,60,1
863,55,47.03932863845255,7016.3603381275825,185.6354602526969,6,Two Year,Bank Transfer,9,55,1
864,33,104.27119021605549,2489.4839079456106,250.84958300321242,0,One Year,Credit Card,4,59,0
865,68,51.334791758514314,6883.715157832134,362.7340842250814,4,Month-to-Month,Mailed Check,0,25,1
866,66,98.89324717760073,6872.12440522135,56.61561162956269,4,Month-to-Month,Mailed Check,6,65,1
867,10,109.18721448107347,6140.742508040501,203.18320263873073,1,Month-to-Month,Mailed Check,9,20,0
868,5,63.381741957652956,1258.8914007199342,242.5364545713477,3,Month-to-Month,Bank Transfer,7,19,1
869,38,110.9943143854392,5553.550490515759,270.41353198576985,1,One Year,Electronic,7,33,1
870,13,57.73180539631929,7565.690110186493,409.18032069760835,6,Month-to-Month,Mailed Check,6,36,1
871,31,116.40784164901082,5492.069782260541,85.83909752160845,3,Month-to-Month,Mailed Check,1,47,1
872,47,28.928952452557294,2719.773107951888,403.9157259133112,5,One Year,Mailed Check,4,58,0
873,52,88.70192665032427,4054.5766077035673,346.4392138483261,0,Two Year,Credit Card,3,33,0
874,56,69.38140404569288,5201.227842473324,277.9354070994797,1,Month-to-Month,Bank Transfer,4,48,1
875,15,58.76488054556471,4133.506228955179,349.76393520128596,4,Month-to-Month,Credit Card,9,71,0
876,29,83.27118787486009,1047.6282396746615,206.0088694758282,1,Month-to-Month,Credit Card,8,45,0
877,8,90.38570916343312,2565.305952750963,69.19879298406228,5,One Year,Electronic,3,21,1
878,5,20.436326965030908,6438.928641373697,332.88262013268366,1,Month-to-Month,Credit Card,7,27,0
879,29,36.69530887471987,6905.202564154588,262.33615334281114,0,One Year,Electronic,7,68,1
880,47,91.30460506343186,1184.6702584530049,319.68740027138773,5,Month-to-Month,Credit Card,1,62,1
881,68,86.63854135782064,7623.855343949925,168.999390514245,7,Month-to-Month,Mailed Check,5,35,1
882,45,116.60475051286772,2697.698681004014,453.43328866991794,7,Two Year,Bank Transfer,4,64,1
883,2,96.1037790250783,5332.278535972688,293.68493428778845,7,Month-to-Month,Credit Card,1,49,1
884,27,115.0772707731338,6039.418653057781,42.701242145436915,4,Month-to-Month,Electronic,9,47,0
885,36,90.25405015348069,6514.3752536392785,224.90199535221433,4,Month-to-Month,Bank Transfer,3,53,1
886,36,49.805220863944314,7571.422647584848,378.17802737181717,7,Month-to-Month,Electronic,6,26,1
887,26,30.536492225085645,2572.0644294276985,397.0672808661362,7,One Year,Mailed Check,0,53,0
888,43,98.18238633449356,6882.200990957281,247.29852638187938,7,Month-to-Month,Credit Card,8,46,1
889,27,84.4149221475916,1140.3265371460357,447.37378541565056,2,Month-to-Month,Bank Transfer,9,33,1
890,69,24.818601239329624,5669.823160193383,133.83421859714878,7,Month-to-Month,Mailed Check,0,45,1
891,20,56.005046590097834,5961.624063160489,205.2993486191333,5,One Year,Credit Card,4,38,1
892,11,115.67998154842861,5454.0136054904315,449.29845528448504,2,One Year,Credit Card,6,64,1
893,38,70.04011457102013,2093.2864154677086,448.12835823578945,2,One Year,Electronic,7,73,1
894,6,63.272913601970465,6997.040861420107,342.85638441234045,0,One Year,Electronic,1,19,1
895,72,65.7699605159294,1433.9818606261206,429.4902735611101,1,Month-to-Month,Mailed Check,3,63,1
896,23,40.88827240051637,523.7148530145637,44.38663347811633,4,Month-to-Month,Electronic,1,52,0
897,47,56.87071708647952,5767.973425834106,432.49748810388814,4,Month-to-Month,Mailed Check,3,71,1
898,46,56.98132559871766,3856.2581503385964,160.30995327511337,1,Month-to-Month,Mailed Check,5,45,1
899,12,25.23550201874724,6807.8743576735405,89.16575621410816,4,Month-to-Month,Mailed Check,5,72,0
900,13,96.75676285179182,3128.837414360246,119.68491817102317,1,One Year,Electronic,1,53,0
901,62,61.6504431903879,1429.4008492109313,208.98425400694353,5,One Year,Bank Transfer,3,48,1
902,60,102.21798868164232,6707.893320511971,125.59600230223361,0,Two Year,Mailed Check,3,50,1
903,43,105.03480011198954,4436.386089956566,160.28379300824952,7,Month-to-Month,Bank Transfer,0,40,0
904,68,41.19940546986581,1594.6467598838037,67.48924303582105,0,One Year,Credit Card,1,58,1
905,5,85.73534821701286,5791.033588832922,148.08838277949926,6,Two Year,Electronic,2,34,1
906,37,67.22818041629817,4137.797744067055,286.1419072710006,0,One Year,Electronic,4,63,0
907,72,108.0156737921485,4874.072559698527,220.92685404553197,1,Month-to-Month,Bank Transfer,7,66,1
908,31,41.57406791764541,3741.096871831997,173.3593806179556,6,Month-to-Month,Credit Card,5,18,1
909,9,87.78132003100443,6646.80097216225,373.226064428557,1,Month-to-Month,Credit Card,2,59,0
910,51,80.77521222527226,6653.545453896094,446.75498569665893,7,Month-to-Month,Mailed Check,5,40,1
911,29,49.53014775718328,5704.171692412651,378.3946114511985,3,One Year,Electronic,6,65,0
912,40,33.66009036511726,932.6708814320519,166.00035105883958,6,Month-to-Month,Credit Card,5,44,1
913,41,85.16397604772766,6726.945509042144,372.22108391877686,7,Month-to-Month,Credit Card,9,42,1
914,11,93.85974581323308,5401.0025462099875,75.99009123702561,7,One Year,Mailed Check,5,49,1
915,23,51.562734376335,5606.490911433966,65.15899404564546,4,One Year,Mailed Check,0,36,0
916,1,84.48326040223138,2967.5644391905857,172.81351851807946,4,Month-to-Month,Bank Transfer,2,41,0
917,46,59.51309076115032,7046.308493640353,403.8511845220285,3,One Year,Electronic,6,74,1
918,21,91.32068832826177,5830.435641855374,123.17412362115093,3,Month-to-Month,Credit Card,3,20,0
919,36,39.92152748940531,989.4646855806362,31.626704449339794,0,Month-to-Month,Bank Transfer,3,29,1
920,54,109.02150026361744,3321.446471808685,65.85476760317755,7,Month-to-Month,Electronic,6,52,1
921,57,48.74095964655797,7102.404859485119,429.3724842647901,3,One Year,Bank Transfer,8,32,1
922,1,56.77859877561529,472.85394340929406,316.89164237364383,1,Two Year,Electronic,1,34,0
923,63,25.80919520803498,7695.191295172191,126.60058168498833,7,Month-to-Month,Electronic,8,67,0
924,54,31.15122123212764,5465.384289724546,277.64791266409065,2,One Year,Credit Card,2,49,1
925,55,71.58619027123281,5087.870223382675,263.7898112126752,1,Month-to-Month,Electronic,5,24,0
926,40,46.75926767279715,2237.418126255132,327.71798922033065,6,One Year,Mailed Check,3,36,0
927,15,103.54802257421944,2065.455131039499,116.59377721080816,3,Month-to-Month,Credit Card,0,24,1
928,21,21.469338865495384,7542.259933959905,432.20149359719886,4,Month-to-Month,Mailed Check,8,22,1
929,47,57.90940486719362,2456.35238844957,154.68428104000643,1,Two Year,Bank Transfer,5,57,0
930,53,53.73455467690927,6226.491844080095,347.06582698811843,4,One Year,Bank Transfer,7,38,1
931,9,21.932763091760105,3205.6622058359253,8.062323186107445,1,Month-to-Month,Electronic,1,65,0
932,52,32.43683990005103,1200.1071591991615,186.32856494707363,4,Month-to-Month,Electronic,6,65,0
933,57,61.36426749186353,184.6508517933357,175.85490897940414,5,Month-to-Month,Mailed Check,5,68,0
934,26,69.28645844474465,4399.632962420482,271.74221429150725,1,Month-to-Month,Mailed Check,1,74,0
935,41,60.42897472548691,7808.652666536568,36.36813088859825,6,Two Year,Mailed Check,1,64,0
936,35,73.09376784120938,3016.1759310927155,395.06568686305417,4,Two Year,Bank Transfer,3,24,0
937,63,79.51316749056815,2921.8194385450543,108.89040088378427,2,Month-to-Month,Mailed Check,3,54,0
938,25,20.992382112783563,2818.3237810105925,338.5189074410051,6,Month-to-Month,Credit Card,2,40,0
939,38,66.40951594535039,4212.296314708382,401.6060616220466,0,Two Year,Credit Card,7,28,1
940,2,116.34992408875883,3581.252579051919,280.93847812075654,1,Month-to-Month,Bank Transfer,6,27,1
941,7,71.90322801295487,7051.3255511434145,370.44160336099276,2,One Year,Mailed Check,1,74,0
942,34,87.75422674589532,4093.6142546155734,330.93015610750274,0,Month-to-Month,Mailed Check,2,38,0
943,17,51.18638579168832,4111.286921689693,177.76489857600382,1,One Year,Electronic,9,72,1
944,43,97.39913781527625,1193.1355982923972,404.42926951678265,2,One Year,Credit Card,8,58,1
945,59,97.2921481876115,7863.6423731920495,147.350684942764,2,Two Year,Bank Transfer,4,50,0
946,51,72.12960476541389,2074.7858378637548,285.60645887575856,6,One Year,Mailed Check,1,37,1
947,54,117.60138232792136,679.576132930861,372.6988695707698,5,Month-to-Month,Electronic,2,50,1
948,24,32.55502147626534,5338.855366904149,189.47795490625379,2,One Year,Bank Transfer,7,57,1
949,25,21.6947664889581,4803.394324239294,151.3838038087125,5,Two Year,Bank Transfer,3,52,0
950,71,97.0158211757096,3379.6506665426914,229.67300508641137,3,Month-to-Month,Credit Card,1,51,0
951,52,100.71555373648826,3435.3186476573565,408.9817471745768,6,Month-to-Month,Mailed Check,1,53,1
952,70,32.02072291205762,6302.004976266807,464.96088157283236,7,Month-to-Month,Bank Transfer,5,44,1
